method,dist,n1,n2,rho1,rho2,fz_nosim,fz
pearson,mild,120,60,0.2,0,0.240448249,0.234
pearson,mild,120,60,0.2,0.1,0.092414834,0.092
pearson,mild,120,60,0.2,0.2,0.025,0.046
pearson,mild,120,60,0.2,0.3,0.096997178,0.106
pearson,mild,120,60,0.2,0.4,0.276829322,0.291
pearson,mild,120,60,0.2,0.5,0.573639622,0.593
pearson,mild,120,60,0.2,0.6,0.859071595,0.845
pearson,mild,120,60,0.2,0.7,0.984392783,0.983
pearson,mild,120,60,0.2,0.8,0.999832339,1
pearson,mild,120,60,0.2,0.9,0.999999998,1
pearson,mild,120,60,0.3,0,0.482551649,0.498
pearson,mild,120,60,0.3,0.1,0.253051033,0.273
pearson,mild,120,60,0.3,0.2,0.096997178,0.101
pearson,mild,120,60,0.3,0.3,0.025,0.045
pearson,mild,120,60,0.3,0.4,0.105030527,0.12
pearson,mild,120,60,0.3,0.5,0.317228556,0.282
pearson,mild,120,60,0.3,0.6,0.660946111,0.665
pearson,mild,120,60,0.3,0.7,0.932309856,0.931
pearson,mild,120,60,0.3,0.8,0.998279112,1
pearson,mild,120,60,0.3,0.9,0.999999919,1
pearson,mild,120,60,0.4,0,0.746275774,0.76
pearson,mild,120,60,0.4,0.1,0.516609963,0.531
pearson,mild,120,60,0.4,0.2,0.276829322,0.285
pearson,mild,120,60,0.4,0.3,0.105030527,0.108
pearson,mild,120,60,0.4,0.4,0.025,0.043
pearson,mild,120,60,0.4,0.5,0.118597047,0.105
pearson,mild,120,60,0.4,0.6,0.385326904,0.399
pearson,mild,120,60,0.4,0.7,0.784256901,0.793
pearson,mild,120,60,0.4,0.8,0.986745932,0.99
pearson,mild,120,60,0.4,0.9,0.999997074,1
pearson,mild,120,60,0.5,0,0.925172431,0.921
pearson,mild,120,60,0.5,0.1,0.793772716,0.776
pearson,mild,120,60,0.5,0.2,0.573639622,0.575
pearson,mild,120,60,0.5,0.3,0.317228556,0.314
pearson,mild,120,60,0.5,0.4,0.118597047,0.137
pearson,mild,120,60,0.5,0.5,0.025,0.054
pearson,mild,120,60,0.5,0.6,0.142432455,0.154
pearson,mild,120,60,0.5,0.7,0.503477242,0.537
pearson,mild,120,60,0.5,0.8,0.925172431,0.937
pearson,mild,120,60,0.5,0.9,0.999912887,1
pearson,mild,120,60,0.6,0,0.990130176,0.993
pearson,mild,120,60,0.6,0.1,0.956375498,0.944
pearson,mild,120,60,0.6,0.2,0.859071595,0.877
pearson,mild,120,60,0.6,0.3,0.660946111,0.657
pearson,mild,120,60,0.6,0.4,0.385326904,0.377
pearson,mild,120,60,0.6,0.5,0.142432455,0.145
pearson,mild,120,60,0.6,0.6,0.025,0.06
pearson,mild,120,60,0.6,0.7,0.188944325,0.193
pearson,mild,120,60,0.6,0.8,0.708923025,0.737
pearson,mild,120,60,0.6,0.9,0.99790318,0.997
pearson,mild,120,60,0.7,0,0.999674507,1
pearson,mild,120,60,0.7,0.1,0.997350417,0.998
pearson,mild,120,60,0.7,0.2,0.984392783,0.986
pearson,mild,120,60,0.7,0.3,0.932309856,0.926
pearson,mild,120,60,0.7,0.4,0.784256901,0.806
pearson,mild,120,60,0.7,0.5,0.503477242,0.492
pearson,mild,120,60,0.7,0.6,0.188944325,0.175
pearson,mild,120,60,0.7,0.7,0.025,0.048
pearson,mild,120,60,0.7,0.8,0.298774104,0.307
pearson,mild,120,60,0.7,0.9,0.962873039,0.961
pearson,mild,120,60,0.8,0,0.999999356,1
pearson,mild,120,60,0.8,0.1,0.999987801,1
pearson,mild,120,60,0.8,0.2,0.999832339,0.999
pearson,mild,120,60,0.8,0.3,0.998279112,0.996
pearson,mild,120,60,0.8,0.4,0.986745932,0.982
pearson,mild,120,60,0.8,0.5,0.925172431,0.918
pearson,mild,120,60,0.8,0.6,0.708923025,0.712
pearson,mild,120,60,0.8,0.7,0.298774104,0.302
pearson,mild,120,60,0.8,0.8,0.025,0.046
pearson,mild,120,60,0.8,0.9,0.637959977,0.649
pearson,mild,120,60,0.9,0,1,1
pearson,mild,120,60,0.9,0.1,1,1
pearson,mild,120,60,0.9,0.2,0.999999998,1
pearson,mild,120,60,0.9,0.3,0.999999919,1
pearson,mild,120,60,0.9,0.4,0.999997074,1
pearson,mild,120,60,0.9,0.5,0.999912887,1
pearson,mild,120,60,0.9,0.6,0.99790318,0.997
pearson,mild,120,60,0.9,0.7,0.962873039,0.957
pearson,mild,120,60,0.9,0.8,0.637959977,0.641
pearson,mild,120,60,0.9,0.9,0.025,0.045
pearson,mild,120,120,0,0,0.025,0.048
pearson,mild,120,120,0,0.1,0.116523585,0.129
pearson,mild,120,120,0,0.2,0.341138438,0.345
pearson,mild,120,120,0,0.3,0.658145004,0.677
pearson,mild,120,120,0,0.4,0.899784968,0.889
pearson,mild,120,120,0,0.5,0.987500563,0.987
pearson,mild,120,120,0,0.6,0.999583504,1
pearson,mild,120,120,0,0.7,0.99999852,1
pearson,mild,120,120,0,0.8,1,1
pearson,mild,120,120,0,0.9,1,1
pearson,mild,120,120,0.1,0,0.116523585,0.109
pearson,mild,120,120,0.1,0.1,0.025,0.052
pearson,mild,120,120,0.1,0.2,0.119642471,0.109
pearson,mild,120,120,0.1,0.3,0.359419051,0.382
pearson,mild,120,120,0.1,0.4,0.695992656,0.721
pearson,mild,120,120,0.1,0.5,0.929759513,0.928
pearson,mild,120,120,0.1,0.6,0.994976023,0.997
pearson,mild,120,120,0.1,0.7,0.999953119,1
pearson,mild,120,120,0.1,0.8,0.999999993,1
pearson,mild,120,120,0.1,0.9,1,1
pearson,mild,120,120,0.2,0,0.341138438,0.349
pearson,mild,120,120,0.2,0.1,0.119642471,0.114
pearson,mild,120,120,0.2,0.2,0.025,0.043
pearson,mild,120,120,0.2,0.3,0.126477759,0.118
pearson,mild,120,120,0.2,0.4,0.393472958,0.41
pearson,mild,120,120,0.2,0.5,0.755158865,0.766
pearson,mild,120,120,0.2,0.6,0.963352281,0.961
pearson,mild,120,120,0.2,0.7,0.999104922,0.999
pearson,mild,120,120,0.2,0.8,0.999999501,1
pearson,mild,120,120,0.2,0.9,1,1
pearson,mild,120,120,0.3,0,0.658145004,0.683
pearson,mild,120,120,0.3,0.1,0.359419051,0.374
pearson,mild,120,120,0.3,0.2,0.126477759,0.11
pearson,mild,120,120,0.3,0.3,0.025,0.047
pearson,mild,120,120,0.3,0.4,0.138509015,0.151
pearson,mild,120,120,0.3,0.5,0.449885905,0.429
pearson,mild,120,120,0.3,0.6,0.835027027,0.844
pearson,mild,120,120,0.3,0.7,0.98945138,0.988
pearson,mild,120,120,0.3,0.8,0.999977036,1
pearson,mild,120,120,0.3,0.9,1,1
pearson,mild,120,120,0.4,0,0.899784968,0.904
pearson,mild,120,120,0.4,0.1,0.695992656,0.685
pearson,mild,120,120,0.4,0.2,0.393472958,0.405
pearson,mild,120,120,0.4,0.3,0.138509015,0.163
pearson,mild,120,120,0.4,0.4,0.025,0.048
pearson,mild,120,120,0.4,0.5,0.158928568,0.162
pearson,mild,120,120,0.4,0.6,0.540344347,0.534
pearson,mild,120,120,0.4,0.7,0.924116545,0.93
pearson,mild,120,120,0.4,0.8,0.999318829,0.999
pearson,mild,120,120,0.4,0.9,0.999999999,1
pearson,mild,120,120,0.5,0,0.987500563,0.984
pearson,mild,120,120,0.5,0.1,0.929759513,0.924
pearson,mild,120,120,0.5,0.2,0.755158865,0.728
pearson,mild,120,120,0.5,0.3,0.449885905,0.432
pearson,mild,120,120,0.5,0.4,0.158928568,0.189
pearson,mild,120,120,0.5,0.5,0.025,0.047
pearson,mild,120,120,0.5,0.6,0.194951963,0.204
pearson,mild,120,120,0.5,0.7,0.681617032,0.676
pearson,mild,120,120,0.5,0.8,0.987500563,0.982
pearson,mild,120,120,0.5,0.9,0.999999829,1
pearson,mild,120,120,0.6,0,0.999583504,1
pearson,mild,120,120,0.6,0.1,0.994976023,0.994
pearson,mild,120,120,0.6,0.2,0.963352281,0.969
pearson,mild,120,120,0.6,0.3,0.835027027,0.834
pearson,mild,120,120,0.6,0.4,0.540344347,0.537
pearson,mild,120,120,0.6,0.5,0.194951963,0.189
pearson,mild,120,120,0.6,0.6,0.025,0.057
pearson,mild,120,120,0.6,0.7,0.265019326,0.268
pearson,mild,120,120,0.6,0.8,0.873116583,0.882
pearson,mild,120,120,0.6,0.9,0.999968167,0.999
pearson,mild,120,120,0.7,0,0.99999852,1
pearson,mild,120,120,0.7,0.1,0.999953119,1
pearson,mild,120,120,0.7,0.2,0.999104922,0.998
pearson,mild,120,120,0.7,0.3,0.98945138,0.992
pearson,mild,120,120,0.7,0.4,0.924116545,0.938
pearson,mild,120,120,0.7,0.5,0.681617032,0.684
pearson,mild,120,120,0.7,0.6,0.265019326,0.267
pearson,mild,120,120,0.7,0.7,0.025,0.049
pearson,mild,120,120,0.7,0.8,0.424353206,0.42
pearson,mild,120,120,0.7,0.9,0.99617087,0.998
pearson,mild,120,120,0.8,0,1,1
pearson,mild,120,120,0.8,0.1,0.999999993,1
pearson,mild,120,120,0.8,0.2,0.999999501,1
pearson,mild,120,120,0.8,0.3,0.999977036,1
pearson,mild,120,120,0.8,0.4,0.999318829,1
pearson,mild,120,120,0.8,0.5,0.987500563,0.987
pearson,mild,120,120,0.8,0.6,0.873116583,0.866
pearson,mild,120,120,0.8,0.7,0.424353206,0.439
pearson,mild,120,120,0.8,0.8,0.025,0.053
pearson,mild,120,120,0.8,0.9,0.815295681,0.817
pearson,mild,120,120,0.9,0,1,1
pearson,mild,120,120,0.9,0.1,1,1
pearson,mild,120,120,0.9,0.2,1,1
pearson,mild,120,120,0.9,0.3,1,1
pearson,mild,120,120,0.9,0.4,0.999999999,1
pearson,mild,120,120,0.9,0.5,0.999999829,1
pearson,mild,120,120,0.9,0.6,0.999968167,1
pearson,mild,120,120,0.9,0.7,0.99617087,0.994
pearson,mild,120,120,0.9,0.8,0.815295681,0.837
pearson,mild,120,120,0.9,0.9,0.025,0.041
pearson,mild,120,240,0,0,0.025,0.047
pearson,mild,120,240,0,0.1,0.141871074,0.136
pearson,mild,120,240,0,0.2,0.43420079,0.439
pearson,mild,120,240,0,0.3,0.782135168,0.763
pearson,mild,120,240,0,0.4,0.963234504,0.968
pearson,mild,120,240,0,0.5,0.998143949,0.998
pearson,mild,120,240,0,0.6,0.999985081,1
pearson,mild,120,240,0,0.7,0.999999995,1
pearson,mild,120,240,0,0.8,1,1
pearson,mild,120,240,0,0.9,1,1
pearson,mild,120,240,0.1,0,0.141871074,0.127
pearson,mild,120,240,0.1,0.1,0.025,0.051
pearson,mild,120,240,0.1,0.2,0.1460096,0.151
pearson,mild,120,240,0.1,0.3,0.456764374,0.487
pearson,mild,120,240,0.1,0.4,0.816340726,0.819
pearson,mild,120,240,0.1,0.5,0.97797584,0.978
pearson,mild,120,240,0.1,0.6,0.999493136,1
pearson,mild,120,240,0.1,0.7,0.999999311,1
pearson,mild,120,240,0.1,0.8,1,1
pearson,mild,120,240,0.1,0.9,1,1
pearson,mild,120,240,0.2,0,0.43420079,0.445
pearson,mild,120,240,0.2,0.1,0.1460096,0.155
pearson,mild,120,240,0.2,0.2,0.025,0.05
pearson,mild,120,240,0.2,0.3,0.155088602,0.162
pearson,mild,120,240,0.2,0.4,0.498103394,0.514
pearson,mild,120,240,0.2,0.5,0.865932809,0.883
pearson,mild,120,240,0.2,0.6,0.991353715,0.992
pearson,mild,120,240,0.2,0.7,0.999956048,1
pearson,mild,120,240,0.2,0.8,0.999999999,1
pearson,mild,120,240,0.2,0.9,1,1
pearson,mild,120,240,0.3,0,0.782135168,0.776
pearson,mild,120,240,0.3,0.1,0.456764374,0.465
pearson,mild,120,240,0.3,0.2,0.155088602,0.146
pearson,mild,120,240,0.3,0.3,0.025,0.065
pearson,mild,120,240,0.3,0.4,0.171089712,0.164
pearson,mild,120,240,0.3,0.5,0.564447627,0.57
pearson,mild,120,240,0.3,0.6,0.924401128,0.917
pearson,mild,120,240,0.3,0.7,0.998542915,0.995
pearson,mild,120,240,0.3,0.8,0.999999747,1
pearson,mild,120,240,0.3,0.9,1,1
pearson,mild,120,240,0.4,0,0.963234504,0.961
pearson,mild,120,240,0.4,0.1,0.816340726,0.825
pearson,mild,120,240,0.4,0.2,0.498103394,0.484
pearson,mild,120,240,0.4,0.3,0.171089712,0.181
pearson,mild,120,240,0.4,0.4,0.025,0.043
pearson,mild,120,240,0.4,0.5,0.198263323,0.199
pearson,mild,120,240,0.4,0.6,0.664660923,0.673
pearson,mild,120,240,0.4,0.7,0.975382639,0.98
pearson,mild,120,240,0.4,0.8,0.999970121,1
pearson,mild,120,240,0.4,0.9,1,1
pearson,mild,120,240,0.5,0,0.998143949,0.998
pearson,mild,120,240,0.5,0.1,0.97797584,0.977
pearson,mild,120,240,0.5,0.2,0.865932809,0.871
pearson,mild,120,240,0.5,0.3,0.564447627,0.586
pearson,mild,120,240,0.5,0.4,0.198263323,0.195
pearson,mild,120,240,0.5,0.5,0.025,0.05
pearson,mild,120,240,0.5,0.6,0.246071067,0.262
pearson,mild,120,240,0.5,0.7,0.803566661,0.796
pearson,mild,120,240,0.5,0.8,0.998143949,0.995
pearson,mild,120,240,0.5,0.9,1,1
pearson,mild,120,240,0.6,0,0.999985081,1
pearson,mild,120,240,0.6,0.1,0.999493136,1
pearson,mild,120,240,0.6,0.2,0.991353715,0.992
pearson,mild,120,240,0.6,0.3,0.924401128,0.91
pearson,mild,120,240,0.6,0.4,0.664660923,0.68
pearson,mild,120,240,0.6,0.5,0.246071067,0.258
pearson,mild,120,240,0.6,0.6,0.025,0.032
pearson,mild,120,240,0.6,0.7,0.337743987,0.331
pearson,mild,120,240,0.6,0.8,0.94829962,0.95
pearson,mild,120,240,0.6,0.9,0.9999996,1
pearson,mild,120,240,0.7,0,0.999999995,1
pearson,mild,120,240,0.7,0.1,0.999999311,1
pearson,mild,120,240,0.7,0.2,0.999956048,1
pearson,mild,120,240,0.7,0.3,0.998542915,0.999
pearson,mild,120,240,0.7,0.4,0.975382639,0.976
pearson,mild,120,240,0.7,0.5,0.803566661,0.809
pearson,mild,120,240,0.7,0.6,0.337743987,0.353
pearson,mild,120,240,0.7,0.7,0.025,0.055
pearson,mild,120,240,0.7,0.8,0.534763505,0.514
pearson,mild,120,240,0.7,0.9,0.999655403,1
pearson,mild,120,240,0.8,0,1,1
pearson,mild,120,240,0.8,0.1,1,1
pearson,mild,120,240,0.8,0.2,0.999999999,1
pearson,mild,120,240,0.8,0.3,0.999999747,1
pearson,mild,120,240,0.8,0.4,0.999970121,1
pearson,mild,120,240,0.8,0.5,0.998143949,0.998
pearson,mild,120,240,0.8,0.6,0.94829962,0.95
pearson,mild,120,240,0.8,0.7,0.534763505,0.544
pearson,mild,120,240,0.8,0.8,0.025,0.047
pearson,mild,120,240,0.8,0.9,0.91095009,0.926
pearson,mild,120,240,0.9,0,1,1
pearson,mild,120,240,0.9,0.1,1,1
pearson,mild,120,240,0.9,0.2,1,1
pearson,mild,120,240,0.9,0.3,1,1
pearson,mild,120,240,0.9,0.4,1,1
pearson,mild,120,240,0.9,0.5,1,1
pearson,mild,120,240,0.9,0.6,0.9999996,1
pearson,mild,120,240,0.9,0.7,0.999655403,1
pearson,mild,120,240,0.9,0.8,0.91095009,0.911
pearson,mild,120,240,0.9,0.9,0.025,0.056
pearson,mild,120,480,0,0,0.025,0.041
pearson,mild,120,480,0,0.1,0.16172037,0.171
pearson,mild,120,480,0,0.2,0.502044874,0.531
pearson,mild,120,480,0,0.3,0.850879819,0.851
pearson,mild,120,480,0,0.4,0.984082313,0.986
pearson,mild,120,480,0,0.5,0.999616544,0.999
pearson,mild,120,480,0,0.6,0.999999026,1
pearson,mild,120,480,0,0.7,1,1
pearson,mild,120,480,0,0.8,1,1
pearson,mild,120,480,0,0.9,1,1
pearson,mild,120,480,0.1,0,0.16172037,0.176
pearson,mild,120,480,0.1,0.1,0.025,0.06
pearson,mild,120,480,0.1,0.2,0.166665484,0.178
pearson,mild,120,480,0.1,0.3,0.526972735,0.56
pearson,mild,120,480,0.1,0.4,0.879786367,0.885
pearson,mild,120,480,0.1,0.5,0.99161968,0.992
pearson,mild,120,480,0.1,0.6,0.999923507,1
pearson,mild,120,480,0.1,0.7,0.999999978,1
pearson,mild,120,480,0.1,0.8,1,1
pearson,mild,120,480,0.1,0.9,1,1
pearson,mild,120,480,0.2,0,0.502044874,0.481
pearson,mild,120,480,0.2,0.1,0.166665484,0.166
pearson,mild,120,480,0.2,0.2,0.025,0.055
pearson,mild,120,480,0.2,0.3,0.177515343,0.212
pearson,mild,120,480,0.2,0.4,0.571966059,0.56
pearson,mild,120,480,0.2,0.5,0.919150338,0.929
pearson,mild,120,480,0.2,0.6,0.997394016,0.991
pearson,mild,120,480,0.2,0.7,0.999996298,1
pearson,mild,120,480,0.2,0.8,1,1
pearson,mild,120,480,0.2,0.9,1,1
pearson,mild,120,480,0.3,0,0.850879819,0.842
pearson,mild,120,480,0.3,0.1,0.526972735,0.557
pearson,mild,120,480,0.3,0.2,0.177515343,0.191
pearson,mild,120,480,0.3,0.3,0.025,0.041
pearson,mild,120,480,0.3,0.4,0.196633765,0.2
pearson,mild,120,480,0.3,0.5,0.642179497,0.655
pearson,mild,120,480,0.3,0.6,0.960672502,0.964
pearson,mild,120,480,0.3,0.7,0.999716172,1
pearson,mild,120,480,0.3,0.8,0.999999994,1
pearson,mild,120,480,0.3,0.9,1,1
pearson,mild,120,480,0.4,0,0.984082313,0.985
pearson,mild,120,480,0.4,0.1,0.879786367,0.883
pearson,mild,120,480,0.4,0.2,0.571966059,0.61
pearson,mild,120,480,0.4,0.3,0.196633765,0.202
pearson,mild,120,480,0.4,0.4,0.025,0.045
pearson,mild,120,480,0.4,0.5,0.22905376,0.24
pearson,mild,120,480,0.4,0.6,0.742891874,0.751
pearson,mild,120,480,0.4,0.7,0.990367362,0.984
pearson,mild,120,480,0.4,0.8,0.999997702,1
pearson,mild,120,480,0.4,0.9,1,1
pearson,mild,120,480,0.5,0,0.999616544,1
pearson,mild,120,480,0.5,0.1,0.99161968,0.995
pearson,mild,120,480,0.5,0.2,0.919150338,0.914
pearson,mild,120,480,0.5,0.3,0.642179497,0.653
pearson,mild,120,480,0.5,0.4,0.22905376,0.224
pearson,mild,120,480,0.5,0.5,0.025,0.043
pearson,mild,120,480,0.5,0.6,0.285795257,0.276
pearson,mild,120,480,0.5,0.7,0.86914539,0.864
pearson,mild,120,480,0.5,0.8,0.999616544,0.998
pearson,mild,120,480,0.5,0.9,1,1
pearson,mild,120,480,0.6,0,0.999999026,1
pearson,mild,120,480,0.6,0.1,0.999923507,1
pearson,mild,120,480,0.6,0.2,0.997394016,0.996
pearson,mild,120,480,0.6,0.3,0.960672502,0.966
pearson,mild,120,480,0.6,0.4,0.742891874,0.756
pearson,mild,120,480,0.6,0.5,0.285795257,0.278
pearson,mild,120,480,0.6,0.6,0.025,0.054
pearson,mild,120,480,0.6,0.7,0.392852175,0.384
pearson,mild,120,480,0.6,0.8,0.975593162,0.975
pearson,mild,120,480,0.6,0.9,0.999999989,1
pearson,mild,120,480,0.7,0,1,1
pearson,mild,120,480,0.7,0.1,0.999999978,1
pearson,mild,120,480,0.7,0.2,0.999996298,1
pearson,mild,120,480,0.7,0.3,0.999716172,0.999
pearson,mild,120,480,0.7,0.4,0.990367362,0.989
pearson,mild,120,480,0.7,0.5,0.86914539,0.884
pearson,mild,120,480,0.7,0.6,0.392852175,0.405
pearson,mild,120,480,0.7,0.7,0.025,0.048
pearson,mild,120,480,0.7,0.8,0.611083625,0.615
pearson,mild,120,480,0.7,0.9,0.999952599,1
pearson,mild,120,480,0.8,0,1,1
pearson,mild,120,480,0.8,0.1,1,1
pearson,mild,120,480,0.8,0.2,1,1
pearson,mild,120,480,0.8,0.3,0.999999994,1
pearson,mild,120,480,0.8,0.4,0.999997702,1
pearson,mild,120,480,0.8,0.5,0.999616544,1
pearson,mild,120,480,0.8,0.6,0.975593162,0.973
pearson,mild,120,480,0.8,0.7,0.611083625,0.611
pearson,mild,120,480,0.8,0.8,0.025,0.046
pearson,mild,120,480,0.8,0.9,0.95168507,0.959
pearson,mild,120,480,0.9,0,1,1
pearson,mild,120,480,0.9,0.1,1,1
pearson,mild,120,480,0.9,0.2,1,1
pearson,mild,120,480,0.9,0.3,1,1
pearson,mild,120,480,0.9,0.4,1,1
pearson,mild,120,480,0.9,0.5,1,1
pearson,mild,120,480,0.9,0.6,0.999999989,1
pearson,mild,120,480,0.9,0.7,0.999952599,1
pearson,mild,120,480,0.9,0.8,0.95168507,0.958
pearson,mild,120,480,0.9,0.9,0.025,0.052
pearson,mild,120,960,0,0,0.025,0.057
pearson,mild,120,960,0,0.1,0.174767786,0.187
pearson,mild,120,960,0,0.2,0.543809415,0.539
pearson,mild,120,960,0,0.3,0.885004902,0.896
pearson,mild,120,960,0,0.4,0.991002012,0.992
pearson,mild,120,960,0,0.5,0.999868227,1
pearson,mild,120,960,0,0.6,0.999999845,1
pearson,mild,120,960,0,0.7,1,1
pearson,mild,120,960,0,0.8,1,1
pearson,mild,120,960,0,0.9,1,1
pearson,mild,120,960,0.1,0,0.174767786,0.188
pearson,mild,120,960,0.1,0.1,0.025,0.047
pearson,mild,120,960,0.1,0.2,0.180243394,0.176
pearson,mild,120,960,0.1,0.3,0.569817924,0.557
pearson,mild,120,960,0.1,0.4,0.910076691,0.91
pearson,mild,120,960,0.1,0.5,0.995657995,1
pearson,mild,120,960,0.1,0.6,0.999978703,1
pearson,mild,120,960,0.1,0.7,0.999999998,1
pearson,mild,120,960,0.1,0.8,1,1
pearson,mild,120,960,0.1,0.9,1,1
pearson,mild,120,960,0.2,0,0.543809415,0.567
pearson,mild,120,960,0.2,0.1,0.180243394,0.182
pearson,mild,120,960,0.2,0.2,0.025,0.047
pearson,mild,120,960,0.2,0.3,0.192255299,0.195
pearson,mild,120,960,0.2,0.4,0.616270926,0.597
pearson,mild,120,960,0.2,0.5,0.942800267,0.934
pearson,mild,120,960,0.2,0.6,0.998845893,1
pearson,mild,120,960,0.2,0.7,0.999999302,1
pearson,mild,120,960,0.2,0.8,1,1
pearson,mild,120,960,0.2,0.9,1,1
pearson,mild,120,960,0.3,0,0.885004902,0.881
pearson,mild,120,960,0.3,0.1,0.569817924,0.564
pearson,mild,120,960,0.3,0.2,0.192255299,0.186
pearson,mild,120,960,0.3,0.3,0.025,0.051
pearson,mild,120,960,0.3,0.4,0.213409385,0.217
pearson,mild,120,960,0.3,0.5,0.687357902,0.703
pearson,mild,120,960,0.3,0.6,0.974829976,0.972
pearson,mild,120,960,0.3,0.7,0.999906237,1
pearson,mild,120,960,0.3,0.8,0.999999999,1
pearson,mild,120,960,0.3,0.9,1,1
pearson,mild,120,960,0.4,0,0.991002012,0.99
pearson,mild,120,960,0.4,0.1,0.910076691,0.929
pearson,mild,120,960,0.4,0.2,0.616270926,0.598
pearson,mild,120,960,0.4,0.3,0.213409385,0.22
pearson,mild,120,960,0.4,0.4,0.025,0.053
pearson,mild,120,960,0.4,0.5,0.24922146,0.246
pearson,mild,120,960,0.4,0.6,0.785745694,0.788
pearson,mild,120,960,0.4,0.7,0.994914165,0.999
pearson,mild,120,960,0.4,0.8,0.999999593,1
pearson,mild,120,960,0.4,0.9,1,1
pearson,mild,120,960,0.5,0,0.999868227,0.999
pearson,mild,120,960,0.5,0.1,0.995657995,0.999
pearson,mild,120,960,0.5,0.2,0.942800267,0.954
pearson,mild,120,960,0.5,0.3,0.687357902,0.725
pearson,mild,120,960,0.5,0.4,0.24922146,0.281
pearson,mild,120,960,0.5,0.5,0.025,0.051
pearson,mild,120,960,0.5,0.6,0.31161565,0.292
pearson,mild,120,960,0.5,0.7,0.90093818,0.887
pearson,mild,120,960,0.5,0.8,0.999868227,1
pearson,mild,120,960,0.5,0.9,1,1
pearson,mild,120,960,0.6,0,0.999999845,1
pearson,mild,120,960,0.6,0.1,0.999978703,1
pearson,mild,120,960,0.6,0.2,0.998845893,0.997
pearson,mild,120,960,0.6,0.3,0.974829976,0.976
pearson,mild,120,960,0.6,0.4,0.785745694,0.799
pearson,mild,120,960,0.6,0.5,0.31161565,0.328
pearson,mild,120,960,0.6,0.6,0.025,0.061
pearson,mild,120,960,0.6,0.7,0.427880728,0.4
pearson,mild,120,960,0.6,0.8,0.985372571,0.98
pearson,mild,120,960,0.6,0.9,0.999999999,1
pearson,mild,120,960,0.7,0,1,1
pearson,mild,120,960,0.7,0.1,0.999999998,1
pearson,mild,120,960,0.7,0.2,0.999999302,1
pearson,mild,120,960,0.7,0.3,0.999906237,1
pearson,mild,120,960,0.7,0.4,0.994914165,0.997
pearson,mild,120,960,0.7,0.5,0.90093818,0.909
pearson,mild,120,960,0.7,0.6,0.427880728,0.438
pearson,mild,120,960,0.7,0.7,0.025,0.041
pearson,mild,120,960,0.7,0.8,0.656100356,0.637
pearson,mild,120,960,0.7,0.9,0.999987597,1
pearson,mild,120,960,0.8,0,1,1
pearson,mild,120,960,0.8,0.1,1,1
pearson,mild,120,960,0.8,0.2,1,1
pearson,mild,120,960,0.8,0.3,0.999999999,1
pearson,mild,120,960,0.8,0.4,0.999999593,1
pearson,mild,120,960,0.8,0.5,0.999868227,1
pearson,mild,120,960,0.8,0.6,0.985372571,0.987
pearson,mild,120,960,0.8,0.7,0.656100356,0.644
pearson,mild,120,960,0.8,0.8,0.025,0.043
pearson,mild,120,960,0.8,0.9,0.968184042,0.967
pearson,mild,120,960,0.9,0,1,1
pearson,mild,120,960,0.9,0.1,1,1
pearson,mild,120,960,0.9,0.2,1,1
pearson,mild,120,960,0.9,0.3,1,1
pearson,mild,120,960,0.9,0.4,1,1
pearson,mild,120,960,0.9,0.5,1,1
pearson,mild,120,960,0.9,0.6,0.999999999,1
pearson,mild,120,960,0.9,0.7,0.999987597,1
pearson,mild,120,960,0.9,0.8,0.968184042,0.972
pearson,mild,120,960,0.9,0.9,0.025,0.049
pearson,mild,240,15,0,0,0.025,0.054
pearson,mild,240,15,0,0.1,0.052522677,0.072
pearson,mild,240,15,0,0.2,0.101188369,0.115
pearson,mild,240,15,0,0.3,0.180381554,0.192
pearson,mild,240,15,0,0.4,0.298680039,0.31
pearson,mild,240,15,0,0.5,0.458771288,0.505
pearson,mild,240,15,0,0.6,0.648990058,0.661
pearson,mild,240,15,0,0.7,0.834266609,0.854
pearson,mild,240,15,0,0.8,0.960190806,0.972
pearson,mild,240,15,0,0.9,0.998717419,0.999
pearson,mild,240,15,0.1,0,0.052522677,0.059
pearson,mild,240,15,0.1,0.1,0.025,0.056
pearson,mild,240,15,0.1,0.2,0.053274285,0.063
pearson,mild,240,15,0.1,0.3,0.105101914,0.109
pearson,mild,240,15,0.1,0.4,0.192890512,0.196
pearson,mild,240,15,0.1,0.5,0.329019257,0.34
pearson,mild,240,15,0.1,0.6,0.517349339,0.539
pearson,mild,240,15,0.1,0.7,0.736329585,0.779
pearson,mild,240,15,0.1,0.8,0.921291354,0.948
pearson,mild,240,15,0.1,0.9,0.996279708,0.998
pearson,mild,240,15,0.2,0,0.101188369,0.111
pearson,mild,240,15,0.2,0.1,0.053274285,0.067
pearson,mild,240,15,0.2,0.2,0.025,0.052
pearson,mild,240,15,0.2,0.3,0.0549029,0.065
pearson,mild,240,15,0.2,0.4,0.112497003,0.114
pearson,mild,240,15,0.2,0.5,0.215148255,0.209
pearson,mild,240,15,0.2,0.6,0.381112831,0.399
pearson,mild,240,15,0.2,0.7,0.612564391,0.681
pearson,mild,240,15,0.2,0.8,0.857183333,0.876
pearson,mild,240,15,0.2,0.9,0.990107287,0.998
pearson,mild,240,15,0.3,0,0.180381554,0.183
pearson,mild,240,15,0.3,0.1,0.105101914,0.105
